r	intercept	slope	subcl	all
CRC1673PRX0B02001TUMD03000V2.fit.0.15_0.3.r2:1	0.867697482216677	51.6599374852162	NA	96	482
CRC1824LMX0A02001TUMD03000V2.fit.0.15_0.3.r2:1	0.915060924884877	39.6610780723414	NA	85	467
CRC1824PRX0A02003TUMD03000V2.fit.0.15_0.3.r2:1	0.906975958448087	28.0474248673555	NA	78	476
CRC2790LMX0A02001TUMD03000V2.fit.0.15_0.3.r2:1	0.958438864931749	25.4260430639243	NA	68	323
CRC2790PRX0A02001TUMD03000V2.fit.0.15_0.3.r2:1	0.967502233657351	26.9675288562302	NA	70	314
CRC0053LMX0A02204TUMD07000V2.fit.0.15_0.5.r2:1	0.680797916243377	36.9704241277311	NA	86	206
CRC0053PRX0A01201TUMD05000V2.fit.0.15_0.5.r2:1	0.707290274615825	43.4825101215779	NA	87	213
CRC0065LMX0B02205TUMD02000V2.fit.0.15_0.5.r2:1	0.988918872968372	91.3817702172712	NA	332	481
CRC0065PRX0A01201TUMD03000V2.fit.0.15_0.5.r2:1	0.978065993540008	63.3988880552095	NA	222	394
CRC0071LMX0A02204TUMD09000V2.fit.0.15_0.5.r2:1	0.879428672097064	53.9223184799909	NA	138	266
CRC0071PRX0A01201TUMD06000V2.fit.0.15_0.5.r2:1	0.865959759680503	42.9171425475813	NA	111	241
CRC0094LMX0A02201TUMD05000V2.fit.0.15_0.5.r2:1	0.649640985802208	59.6490128516795	NA	166	370
CRC0094PRX0A01201TUMD06000V2.fit.0.15_0.5.r2:1	0.690621439608091	36.9209963347421	NA	98	203
CRC0333LMX0A02204TUMD07000V2.fit.0.15_0.5.r2:1	0.837996926010767	75.3218317448195	NA	187	373
CRC0333PRX0A01201TUMD07000V2.fit.0.15_0.5.r2:1	0.803992614010724	81.2380598423317	NA	168	313
CRC0440LMX0A02001TUMD08000V2.fit.0.15_0.5.r2:1	0.953592716424678	75.3590049277358	NA	220	369
CRC0440PRX0A01001TUMD12000V2.fit.0.15_0.5.r2:1	0.346936127364401	9.39478525965954	NA	27	57
CRC0449LMX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.969214125416747	42.6892002219144	NA	98	198
CRC0449PRX0A01001TUMD11000V2.fit.0.15_0.5.r2:1	0.854674756118915	39.6036539144175	NA	103	274
CRC0468LMX0B02004TUMD07000V2.fit.0.15_0.5.r2:1	0.769004409041454	64.8215041515568	NA	108	237
CRC0468PRX0B01001TUMD08000V2.fit.0.15_0.5.r2:1	0.716183741598501	81.039743519263	NA	163	272
CRC0481LMX0A02001TUMD08000V2.fit.0.15_0.5.r2:1	0.865974395986505	27.0307075691667	NA	79	186
CRC0481PRX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.926004461960053	29.405295583957	NA	84	192
CRC0498LMX0A02001TUMD08000V2.fit.0.15_0.5.r2:1	0.93446041571632	50.8837069843505	NA	163	296
CRC0498PRX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.860468247325992	43.490691882351	NA	142	301
CRC0549LMX0B02004TUMD10000V2.fit.0.15_0.5.r2:1	0.935517822614765	34.2254698132637	NA	120	313
CRC0549PRX0A02004TUMD08000V2.fit.0.15_0.5.r2:1	0.53238482653579	10.6606341763555	NA	39	82
CRC0740LMX0A02001TUMD08000V2.fit.0.15_0.5.r2:1	0.969517246808344	43.4452122881702	NA	131	241
CRC0740PRX0A02001TUMD08000V2.fit.0.15_0.5.r2:1	0.978573784013354	42.5430691251032	NA	158	394
CRC1063LMX0A01001TUMD07000V2.fit.0.15_0.5.r2:1	0.949757641838003	79.0885738909775	NA	238	427
CRC1063PRX0B02001TUMD08000V2.fit.0.15_0.5.r2:1	0.645376678775193	64.1421289683032	NA	127	266
CRC1144LMX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.985689144474091	43.8612061407536	NA	169	322
CRC1144PRX0B02002TUMD08000V2.fit.0.15_0.5.r2:1	0.978859772406873	54.5680017907197	NA	193	302
CRC1169LMX0A02001TUMD08000V2.fit.0.15_0.5.r2:1	0.99379274639523	92.5499597710074	NA	377	720
CRC1169PRX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.988010302190534	77.9274793298676	NA	286	585
CRC1182LMX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.895781410904636	39.4403684992444	NA	140	273
CRC1182PRX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.940269464098498	43.7282359957444	NA	124	310
CRC1240LMX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.545088888299949	93.7215078973158	NA	243	442
CRC1240PRX0B01001TUMD08000V2.fit.0.15_0.5.r2:1	0.562160886703156	123.75630384489	NA	217	389
CRC1251LMX0A02001TUMD08000V2.fit.0.15_0.5.r2:1	0.949860257061252	43.1555374482966	NA	133	297
CRC1251PRX0A01001TUMD08000V2.fit.0.15_0.5.r2:1	0.93341935778461	56.5530214451949	NA	168	346
CRC1331LMX0A02005TUMD03000V2.fit.0.15_0.5.r2:1	0.984254927331948	54.7258992202185	NA	204	394
CRC1331PRX0A01001TUMD05000V2.fit.0.15_0.5.r2:1	0.990335809754881	46.9499107596465	NA	165	323
CRC1387LMX0A02001TUMD03000V2.fit.0.15_0.5.r2:1	0.661696859398514	81.3570999269838	NA	155	331
CRC1387PRX0B01001TUMD05000V2.fit.0.15_0.5.r2:1	0.717246572304894	98.116057024853	NA	184	398
CRC1473LMX0B02002TUMD03000V2.fit.0.15_0.5.r2:1	0.968475131312606	72.6923486627632	NA	226	390
CRC1473PRX0B01001TUMD03000V2.fit.0.15_0.5.r2:1	0.962569029522694	29.9015437451929	NA	99	275
CRC1486LMX0B02002TUMD03000V2.fit.0.15_0.5.r2:1	0.947307188167015	58.7090175935855	NA	164	355
CRC1486PRX0A01001TUMD03000V2.fit.0.15_0.5.r2:1	0.870829703100329	43.6760394517716	NA	122	272
CRC1599LMX0A02001TUMD03000V2.fit.0.15_0.5.r2:1	0.978696513588277	47.7963446577553	NA	172	345
CRC1599PRX0A02002TUMD03000V2.fit.0.15_0.5.r2:1	0.919415344533251	51.0261368298042	NA	160	261
CRC1624LMX0B02001TUMD03000V2.fit.0.15_0.5.r2:1	0.949509904022501	92.4268464040047	NA	293	607
CRC1624PRX0B02001TUMD03000V2.fit.0.15_0.5.r2:1	0.950487814835739	90.1525974118052	NA	272	443
CRC1673LMX0B02004TUMD03000V2.fit.0.15_0.5.r2:1	0.678065790194401	36.3681050032381	NA	18	38
CRC1673PRX0B02001TUMD03000V2.fit.0.15_0.5.r2:1	0.941110283070296	119.795991982925	NA	296	482
CRC1824LMX0A02001TUMD03000V2.fit.0.15_0.5.r2:1	0.902355869937209	99.700549447796	NA	263	467
CRC1824PRX0A02003TUMD03000V2.fit.0.15_0.5.r2:1	0.84538431079154	104.162413420813	NA	293	476
CRC2790LMX0A02001TUMD03000V2.fit.0.15_0.5.r2:1	0.910187742407315	50.3865939591545	NA	164	323
CRC2790PRX0A02001TUMD03000V2.fit.0.15_0.5.r2:1	0.949131827519052	48.8150862005849	NA	160	314
